n_steps_src,n_steps_trg,id,block,agent,total_rew,percent_rewarding_act,diff_rew,diff_per
3,2,60ebfc77adae0f59618d6471,1,org,24.211764705882352,0.45448660518698275,5.113725490196078,0.14012894491321073
3,2,60ebfc77adae0f59618d6471,1,opp,24.24705882352941,0.4569028593917589,5.117647058823529,0.14367631389257224
3,2,60ebfc77adae0f59618d6471,2,hum,24.0,0.5,,
3,2,60ebfc77adae0f59618d6471,2,org,23.37843137254902,0.34707104974025793,2.9352941176470586,0.15833351579029184
3,2,60ebfc77adae0f59618d6471,2,opp,23.274509803921568,0.33924227723646383,3.062745098039216,0.16697839547114715
3,2,65391353897d68dd53a067da,0,hum,33.0,0.75,,
3,2,65391353897d68dd53a067da,0,org,29.629411764705882,0.717093267968651,3.9823529411764707,0.07898030255673677
3,2,65391353897d68dd53a067da,0,opp,29.270588235294117,0.715345703420468,4.266666666666667,0.08376343076244185
3,2,65391353897d68dd53a067da,1,hum,26.0,0.7142857142857143,,
3,2,65391353897d68dd53a067da,1,org,25.04901960784314,0.4687175432753978,2.9823529411764707,0.24762447946856334
3,2,65391353897d68dd53a067da,1,opp,25.30392156862745,0.49004567236758517,2.7901960784313724,0.22810080123980078
3,2,65391353897d68dd53a067da,2,hum,27.0,0.7407407407407407,,
3,2,65391353897d68dd53a067da,2,org,28.36470588235294,0.6279606534931621,2.8705882352941177,0.12044263931958828
3,2,65391353897d68dd53a067da,2,opp,27.772549019607844,0.6120552063865868,2.827450980392157,0.13424272789639002
3,2,66301c9c390de66737e2ae4c,0,hum,28.0,0.6153846153846154,,
3,2,66301c9c390de66737e2ae4c,0,org,27.929411764705883,0.6281984700996239,2.7176470588235295,0.07086609821205471
3,2,66301c9c390de66737e2ae4c,0,opp,27.958823529411763,0.6135734094220944,2.8450980392156864,0.0677103286988735
3,2,66301c9c390de66737e2ae4c,1,hum,36.0,0.9722222222222221,,
3,2,66301c9c390de66737e2ae4c,1,org,33.9921568627451,0.9278393567688829,3.4235294117647057,0.05112371593312877
3,2,66301c9c390de66737e2ae4c,1,opp,33.990196078431374,0.9366349163336267,3.107843137254902,0.04139358524295536
3,2,66301c9c390de66737e2ae4c,2,hum,20.0,0.0869565217391304,,
3,2,66301c9c390de66737e2ae4c,2,org,21.63921568627451,0.07180795346947862,3.3333333333333335,0.04518345428977847
3,2,66301c9c390de66737e2ae4c,2,opp,21.172549019607843,0.06789739042406742,2.9647058823529413,0.04453665213644034
3,2,5e248b6f0c0b31718a9d3f31,0,hum,25.0,0.8620689655172413,,
3,2,5e248b6f0c0b31718a9d3f31,0,org,30.590196078431372,0.8634736146469333,5.8803921568627455,0.056444921924100486
3,2,5e248b6f0c0b31718a9d3f31,0,opp,30.070588235294117,0.8428208313910182,5.333333333333333,0.06298329824427662
3,2,5e248b6f0c0b31718a9d3f31,1,hum,28.0,0.3076923076923077,,
3,2,5e248b6f0c0b31718a9d3f31,1,org,21.705882352941178,0.33425690119508916,6.352941176470588,0.07370082806228037
3,2,5e248b6f0c0b31718a9d3f31,1,opp,21.99019607843137,0.3153660459282708,6.198039215686275,0.07189553727119435
3,2,5e248b6f0c0b31718a9d3f31,2,hum,31.0,0.6363636363636364,,
3,2,5e248b6f0c0b31718a9d3f31,2,org,28.88235294117647,0.7922646328230345,3.219607843137255,0.16300418539270292
3,2,5e248b6f0c0b31718a9d3f31,2,opp,28.43921568627451,0.7792548908809558,3.3607843137254902,0.1496443725375781
3,2,66daf1642fab82cb5a1df01b,0,hum,27.0,0.48,,
3,2,66daf1642fab82cb5a1df01b,0,org,24.84313725490196,0.4821452825539057,3.3058823529411763,0.0994830836419754
3,2,66daf1642fab82cb5a1df01b,0,opp,25.349019607843136,0.4935408987331507,3.003921568627451,0.10090926688612692
3,2,66daf1642fab82cb5a1df01b,1,hum,32.0,0.8055555555555556,,
3,2,66daf1642fab82cb5a1df01b,1,org,30.023529411764706,0.788112248677468,3.411764705882353,0.06615857967282297
3,2,66daf1642fab82cb5a1df01b,1,opp,29.894117647058824,0.7822416700129531,3.4980392156862745,0.06821930840372824
3,2,66daf1642fab82cb5a1df01b,2,hum,32.0,0.6666666666666666,,
3,2,66daf1642fab82cb5a1df01b,2,org,29.537254901960786,0.6832061175462455,3.454901960784314,0.08279164679085574
3,2,66daf1642fab82cb5a1df01b,2,opp,29.268627450980393,0.6772237636387475,3.66078431372549,0.07939068981644315
3,2,5e9fd839311b8018f88c99eb,0,hum,30.0,0.8400000000000001,,
3,2,5e9fd839311b8018f88c99eb,0,org,30.50980392156863,0.8996974524209459,2.6627450980392156,0.06825707610976123
3,2,5e9fd839311b8018f88c99eb,0,opp,30.654901960784315,0.9110518891392931,2.8784313725490196,0.07759141684294456
3,2,5e9fd839311b8018f88c99eb,1,hum,25.0,0.5,,
3,2,5e9fd839311b8018f88c99eb,1,org,24.958823529411763,0.48995768429587605,2.8333333333333335,0.0928500165142398
3,2,5e9fd839311b8018f88c99eb,1,opp,25.2,0.4870102365631578,2.9607843137254903,0.09898281177306606
3,2,5e9fd839311b8018f88c99eb,2,hum,30.0,0.45,,
3,2,5e9fd839311b8018f88c99eb,2,org,28.03529411764706,0.6097365127529624,3.1137254901960785,0.16397246250739744
3,2,5e9fd839311b8018f88c99eb,2,opp,27.79607843137255,0.5974469949705757,3.2666666666666666,0.152244932955171
3,2,614f11b6fe832a304632a860,0,hum,36.0,0.9142857142857144,,
3,2,614f11b6fe832a304632a860,0,org,29.172549019607843,0.7540557754601878,6.882352941176471,0.16072320982371466
3,2,614f11b6fe832a304632a860,0,opp,29.862745098039216,0.7787189544964915,6.309803921568627,0.1375402866777361
3,2,614f11b6fe832a304632a860,1,hum,28.0,0.6666666666666666,,
3,2,614f11b6fe832a304632a860,1,org,28.849019607843136,0.6892911899326519,2.7,0.0776255638018595
3,2,614f11b6fe832a304632a860,1,opp,29.44313725490196,0.7233438390760931,3.0862745098039217,0.0933496759577736
3,2,614f11b6fe832a304632a860,2,hum,29.0,0.7586206896551724,,
3,2,614f11b6fe832a304632a860,2,org,28.44313725490196,0.664574783480837,2.9137254901960783,0.10452765553485657
3,2,614f11b6fe832a304632a860,2,opp,29.33921568627451,0.7005134981661457,2.864705882352941,0.08783124684194572
3,2,5e15bb77e78021b9d45d8cf4,0,hum,19.0,0.325,,
3,2,5e15bb77e78021b9d45d8cf4,0,org,21.819607843137256,0.3171204979161501,3.776470588235294,0.06959099900145381
3,2,5e15bb77e78021b9d45d8cf4,0,opp,21.68235294117647,0.31642074130331865,3.5019607843137255,0.06845132340445892
3,2,5e15bb77e78021b9d45d8cf4,1,hum,22.0,0.5151515151515151,,
3,2,5e15bb77e78021b9d45d8cf4,1,org,27.609803921568627,0.6214964579099351,5.703921568627451,0.11497532697238902
3,2,5e15bb77e78021b9d45d8cf4,1,opp,27.75686274509804,0.6109784130436615,5.87843137254902,0.10751389075209358
3,2,5e15bb77e78021b9d45d8cf4,2,hum,32.0,0.6451612903225806,,
3,2,5e15bb77e78021b9d45d8cf4,2,org,29.28627450980392,0.6886412835223714,3.6745098039215685,0.08120265699859526
3,2,5e15bb77e78021b9d45d8cf4,2,opp,29.245098039215687,0.6632543969804607,3.5352941176470587,0.08141657216568411
3,2,66cf21fac640537abe16a607,0,hum,20.0,0.5625,,
3,2,66cf21fac640537abe16a607,0,org,25.352941176470587,0.5311919142062602,5.513725490196078,0.07346237965991269
3,2,66cf21fac640537abe16a607,0,opp,26.029411764705884,0.5556442519728367,6.201960784313726,0.07271832399722696
3,2,66cf21fac640537abe16a607,1,hum,26.0,0.65,,
3,2,66cf21fac640537abe16a607,1,org,26.070588235294117,0.5769077088065314,2.9607843137254903,0.0981019949982793
3,2,66cf21fac640537abe16a607,1,opp,26.896078431372548,0.6287087152860881,2.943137254901961,0.09947319554786827
3,2,66cf21fac640537abe16a607,2,hum,24.0,0.40625,,
3,2,66cf21fac640537abe16a607,2,org,24.507843137254902,0.4776334376683256,2.727450980392157,0.08826328753615065
3,2,66cf21fac640537abe16a607,2,opp,25.615686274509805,0.5097474794983321,3.074509803921569,0.12092839616783234
3,2,607ec7379eac7be04ab448e3,0,hum,30.0,0.8055555555555556,,
3,2,607ec7379eac7be04ab448e3,0,org,29.988235294117647,0.77834014151702,2.764705882352941,0.06525681710118329
3,2,607ec7379eac7be04ab448e3,0,opp,29.862745098039216,0.7802169542894241,2.8745098039215686,0.06721642356919363
3,2,607ec7379eac7be04ab448e3,1,hum,24.0,0.5714285714285714,,
3,2,607ec7379eac7be04ab448e3,1,org,24.529411764705884,0.47783068685821356,3.172549019607843,0.118004949424587
3,2,607ec7379eac7be04ab448e3,1,opp,24.533333333333335,0.4799803559826142,3.0784313725490198,0.12097708774359316
3,2,607ec7379eac7be04ab448e3,2,hum,32.0,0.9487179487179487,,
3,2,607ec7379eac7be04ab448e3,2,org,33.1921568627451,0.97914224469636,2.772549019607843,0.03172243383647073
3,2,607ec7379eac7be04ab448e3,2,opp,33.14705882352941,0.9776654268757546,2.9352941176470586,0.03106181397441385
3,2,661564c766603e80ca4c3184,0,hum,26.0,0.5862068965517241,,
3,2,661564c766603e80ca4c3184,0,org,27.850980392156863,0.6222446344849734,3.176470588235294,0.0725082791257891
3,2,661564c766603e80ca4c3184,0,opp,27.8,0.6213996395322811,2.976470588235294,0.071577160718154
3,2,661564c766603e80ca4c3184,1,hum,29.0,0.9130434782608695,,
3,2,661564c766603e80ca4c3184,1,org,30.48627450980392,0.913016859255357,3.1921568627450982,0.044882575639285924
3,2,661564c766603e80ca4c3184,1,opp,30.63921568627451,0.9049633278704687,3.149019607843137,0.045063714013079056
3,2,661564c766603e80ca4c3184,2,hum,25.0,0.6153846153846154,,
3,2,661564c766603e80ca4c3184,2,org,26.476470588235294,0.5740797362680683,3.1705882352941175,0.08030308317500381
3,2,661564c766603e80ca4c3184,2,opp,26.01764705882353,0.5612011160664415,2.8529411764705883,0.09100739260606801
3,2,5d585e287d795e001788bf4c,0,hum,21.0,0.625,,
3,2,5d585e287d795e001788bf4c,0,org,30.372549019607842,0.8397543389705965,9.411764705882353,0.21835509583259896
3,2,5d585e287d795e001788bf4c,0,opp,30.262745098039215,0.8434448243712666,9.270588235294118,0.22090914142035872
3,2,5d585e287d795e001788bf4c,1,hum,23.0,0.2941176470588235,,
3,2,5d585e287d795e001788bf4c,1,org,24.201960784313727,0.413197379454765,2.950980392156863,0.1284578165276621
3,2,5d585e287d795e001788bf4c,1,opp,24.82156862745098,0.4484445882244482,3.1392156862745098,0.1626306082741804
3,2,5d585e287d795e001788bf4c,2,hum,32.0,0.5833333333333334,,
3,2,5d585e287d795e001788bf4c,2,org,23.084313725490198,0.43844712680473347,8.915686274509804,0.15250662422548864
3,2,5d585e287d795e001788bf4c,2,opp,24.0,0.47222297272335634,8.047058823529412,0.1306137787537524
3,2,66378dbfb9c884b35b7c3c09,0,hum,35.0,0.8918918918918919,,
3,2,66378dbfb9c884b35b7c3c09,0,org,29.90392156862745,0.7774135780485408,5.405882352941177,0.12021939677284608
3,2,66378dbfb9c884b35b7c3c09,0,opp,29.811764705882354,0.7688372055165763,5.596078431372549,0.12943652405764627
3,2,66378dbfb9c884b35b7c3c09,1,hum,25.0,0.7272727272727273,,
3,2,66378dbfb9c884b35b7c3c09,1,org,27.068627450980394,0.5598343908364382,3.566666666666667,0.18984343783192734
3,2,66378dbfb9c884b35b7c3c09,1,opp,27.033333333333335,0.5595117972796019,3.429411764705882,0.1867745005727382
3,2,66378dbfb9c884b35b7c3c09,2,hum,28.0,0.7586206896551724,,
3,2,66378dbfb9c884b35b7c3c09,2,org,29.49019607843137,0.7225194262008465,3.1137254901960785,0.08291088541346842
3,2,66378dbfb9c884b35b7c3c09,2,opp,29.36470588235294,0.7097780761907369,3.156862745098039,0.08927790626717955
3,2,60e20b0026ccfc52c0877202,0,hum,25.0,0.6818181818181818,,
3,2,60e20b0026ccfc52c0877202,0,org,28.50980392156863,0.7664501916289539,4.031372549019608,0.10167960493595764
3,2,60e20b0026ccfc52c0877202,0,opp,28.590196078431372,0.7826315185598617,4.13921568627451,0.11713362858707202
3,2,60e20b0026ccfc52c0877202,1,hum,18.0,0.2702702702702703,,
3,2,60e20b0026ccfc52c0877202,1,org,21.2078431372549,0.28361938201312126,3.83921568627451,0.06200631770001126
3,2,60e20b0026ccfc52c0877202,1,opp,21.619607843137256,0.31473351265848737,4.211764705882353,0.08006166471279062
3,2,60e20b0026ccfc52c0877202,2,hum,26.0,0.10344827586206891,,
3,2,60e20b0026ccfc52c0877202,2,org,17.75686274509804,0.055630013207489684,8.24705882352941,0.05060714145781381
3,2,60e20b0026ccfc52c0877202,2,opp,18.254901960784313,0.06804525536618093,7.8352941176470585,0.04612775668212676
3,2,5c5fbade4cc94200016a5c15,0,hum,23.0,0.3,,
3,2,5c5fbade4cc94200016a5c15,0,org,26.198039215686276,0.42687216147985246,3.9745098039215687,0.14759982279512188
3,2,5c5fbade4cc94200016a5c15,0,opp,25.837254901960783,0.41582382589429484,3.7627450980392156,0.14312091827855322
3,2,5c5fbade4cc94200016a5c15,1,hum,25.0,0.5555555555555556,,
3,2,5c5fbade4cc94200016a5c15,1,org,27.435294117647057,0.7005728722096414,3.5019607843137255,0.16306502250455993
3,2,5c5fbade4cc94200016a5c15,1,opp,26.849019607843136,0.7037720126559175,3.1980392156862747,0.1643645012360222
3,2,5c5fbade4cc94200016a5c15,2,hum,28.0,0.5,,
3,2,5c5fbade4cc94200016a5c15,2,org,27.313725490196077,0.7014596245485427,2.8,0.20905884386056486
3,2,5c5fbade4cc94200016a5c15,2,opp,27.133333333333333,0.6984322911833443,2.772549019607843,0.20466717285940245
3,2,666b0a3508c2f3faa9cd0057,0,hum,29.0,0.7916666666666666,,
3,2,666b0a3508c2f3faa9cd0057,0,org,29.149019607843137,0.8000825118236855,2.933333333333333,0.07817567292813883
3,2,666b0a3508c2f3faa9cd0057,0,opp,28.652941176470588,0.7911137605269835,2.731372549019608,0.06724484497651136
3,2,666b0a3508c2f3faa9cd0057,1,hum,25.0,0.0,,
3,2,666b0a3508c2f3faa9cd0057,1,org,21.615686274509805,0.06489354830186665,3.9411764705882355,0.06489354830186665
3,2,666b0a3508c2f3faa9cd0057,1,opp,22.462745098039214,0.09680391082073675,3.4705882352941178,0.09680391082073675
3,2,666b0a3508c2f3faa9cd0057,2,hum,31.0,0.8235294117647058,,
3,2,666b0a3508c2f3faa9cd0057,2,org,27.090196078431372,0.62892767293679,4.682352941176471,0.19597870588177205
3,2,666b0a3508c2f3faa9cd0057,2,opp,25.750980392156862,0.5799705615787395,5.5,0.244969386308257
3,2,5faacca24cd0384c1fa08be1,0,hum,32.0,0.9310344827586208,,
3,2,5faacca24cd0384c1fa08be1,0,org,32.82745098039216,0.8875822515199823,2.8705882352941177,0.05338154362995465
3,2,5faacca24cd0384c1fa08be1,0,opp,32.911764705882355,0.8912633257641807,2.703921568627451,0.05467204828005261
3,2,5faacca24cd0384c1fa08be1,1,hum,26.0,0.3461538461538461,,
3,2,5faacca24cd0384c1fa08be1,1,org,23.023529411764706,0.3194622168119516,3.615686274509804,0.07542410524050586
3,2,5faacca24cd0384c1fa08be1,1,opp,23.17843137254902,0.32815367052080685,3.5509803921568626,0.08473044594510382
3,2,5faacca24cd0384c1fa08be1,2,hum,31.0,0.68,,
3,2,5faacca24cd0384c1fa08be1,2,org,25.388235294117646,0.528071079835603,5.784313725490196,0.15429067012029846
3,2,5faacca24cd0384c1fa08be1,2,opp,25.86078431372549,0.5610734790712124,5.350980392156862,0.12965640193369554
3,2,5dfbefa35777b591c3999842,0,hum,30.0,0.6086956521739131,,
3,2,5dfbefa35777b591c3999842,0,org,26.762745098039215,0.6094737113445543,4.045098039215686,0.09364181804252374
3,2,5dfbefa35777b591c3999842,0,opp,26.847058823529412,0.6133098401509893,3.984313725490196,0.09332193837644931
3,2,5dfbefa35777b591c3999842,1,hum,24.0,0.4814814814814814,,
3,2,5dfbefa35777b591c3999842,1,org,26.327450980392157,0.5675146197354134,3.6215686274509804,0.10480407579692805
3,2,5dfbefa35777b591c3999842,1,opp,26.062745098039215,0.5595537667914753,3.556862745098039,0.10635099133770083
3,2,5dfbefa35777b591c3999842,2,hum,26.0,0.40740740740740733,,
3,2,5dfbefa35777b591c3999842,2,org,24.62549019607843,0.4194957614367416,2.9235294117647057,0.06819709106066257
3,2,5dfbefa35777b591c3999842,2,opp,24.55294117647059,0.4173838438950075,3.219607843137255,0.07473292735200616
3,2,66aa5aaa7f31ee53f61079ac,0,hum,24.0,0.8,,
3,2,66aa5aaa7f31ee53f61079ac,0,org,30.390196078431373,0.7998814460619718,6.5,0.06416941969601224
3,2,66aa5aaa7f31ee53f61079ac,0,opp,29.919607843137253,0.7788866792804907,6.072549019607843,0.0692710630173075
3,2,66aa5aaa7f31ee53f61079ac,1,hum,20.0,0.22222222222222224,,
3,2,66aa5aaa7f31ee53f61079ac,1,org,24.119607843137256,0.20864880985621065,4.817647058823529,0.10226176777157474
3,2,66aa5aaa7f31ee53f61079ac,1,opp,23.019607843137255,0.18871480679432395,3.984313725490196,0.08555672217512826
3,2,66aa5aaa7f31ee53f61079ac,2,hum,25.0,0.6666666666666666,,
3,2,66aa5aaa7f31ee53f61079ac,2,org,26.001960784313727,0.5736846953536349,2.9196078431372547,0.11551100645519452
3,2,66aa5aaa7f31ee53f61079ac,2,opp,25.901960784313726,0.560470465301588,2.9568627450980394,0.12150374216578248
3,2,5d65e31c367c8600019f2b13,0,hum,40.0,1.0,,
3,2,5d65e31c367c8600019f2b13,0,org,33.272549019607844,0.9795115197981429,6.750980392156863,0.020488480201856996
3,2,5d65e31c367c8600019f2b13,0,opp,32.84705882352941,0.976449439912289,7.172549019607843,0.023550560087711007
3,2,5d65e31c367c8600019f2b13,1,hum,14.0,0.0526315789473684,,
3,2,5d65e31c367c8600019f2b13,1,org,22.55294117647059,0.09511277747369412,8.576470588235294,0.06618437260505505
3,2,5d65e31c367c8600019f2b13,1,opp,22.301960784313724,0.09746229209599504,8.321568627450981,0.06973282932413091
3,2,5d65e31c367c8600019f2b13,2,hum,26.0,0.4615384615384615,,
3,2,5d65e31c367c8600019f2b13,2,org,25.40392156862745,0.5269375196474685,3.1019607843137256,0.11487033208837838
3,2,5d65e31c367c8600019f2b13,2,opp,24.66078431372549,0.47783229858233855,3.303921568627451,0.10642794843197809
3,2,60ce038ef5cec7f1cb716182,0,hum,25.0,1.0,,
3,2,60ce038ef5cec7f1cb716182,0,org,30.81764705882353,0.9061928963450298,5.974509803921569,0.09380710365497029
3,2,60ce038ef5cec7f1cb716182,0,opp,30.366666666666667,0.9048613646542614,5.5549019607843135,0.09513863534573862
3,2,60ce038ef5cec7f1cb716182,1,hum,24.0,0.4761904761904761,,
3,2,60ce038ef5cec7f1cb716182,1,org,24.79607843137255,0.46106962151745506,2.854901960784314,0.09570535181000989
3,2,60ce038ef5cec7f1cb716182,1,opp,24.988235294117647,0.4832812346477198,3.0784313725490198,0.09480527283974437
3,2,60ce038ef5cec7f1cb716182,2,hum,33.0,0.875,,
3,2,60ce038ef5cec7f1cb716182,2,org,30.184313725490195,0.8034785456155973,3.6627450980392156,0.07831532445088449
3,2,60ce038ef5cec7f1cb716182,2,opp,29.972549019607843,0.7901011665894693,3.792156862745098,0.09165008766617508
3,2,66159b3aa54492fae356f2d1,0,hum,37.0,0.7567567567567568,,
3,2,66159b3aa54492fae356f2d1,0,org,29.611764705882354,0.7121117278829854,7.411764705882353,0.07980920568147745
3,2,66159b3aa54492fae356f2d1,0,opp,29.113725490196078,0.6989250396668855,7.905882352941177,0.08947995903477579
3,2,66159b3aa54492fae356f2d1,1,hum,32.0,0.875,,
3,2,66159b3aa54492fae356f2d1,1,org,30.492156862745098,0.8459118056764383,2.950980392156863,0.08456528536303946
3,2,66159b3aa54492fae356f2d1,1,opp,30.176470588235293,0.8445987124173535,3.011764705882353,0.07990223767750726
3,2,66159b3aa54492fae356f2d1,2,hum,32.0,0.5172413793103449,,
3,2,66159b3aa54492fae356f2d1,2,org,24.462745098039214,0.5413201716796174,7.63921568627451,0.09793281716039832
3,2,66159b3aa54492fae356f2d1,2,opp,24.711764705882352,0.5212596296803751,7.3352941176470585,0.09492996925420746
3,2,669a687aa4b63a61f8f5b07f,0,hum,18.0,0.1875,,
3,2,669a687aa4b63a61f8f5b07f,0,org,23.75294117647059,0.39937748563967357,5.874509803921568,0.213738872464459
3,2,669a687aa4b63a61f8f5b07f,0,opp,24.245098039215687,0.44098123041544113,6.3,0.2556447256412201
3,2,669a687aa4b63a61f8f5b07f,1,hum,23.0,0.4444444444444445,,
3,2,669a687aa4b63a61f8f5b07f,1,org,26.05294117647059,0.5588202830421043,3.8137254901960786,0.12836130732695317
3,2,669a687aa4b63a61f8f5b07f,1,opp,26.992156862745098,0.6250286372495619,4.580392156862745,0.18641795211202258
3,2,669a687aa4b63a61f8f5b07f,2,hum,28.0,0.6363636363636364,,
3,2,669a687aa4b63a61f8f5b07f,2,org,28.215686274509803,0.612087404874558,2.7176470588235295,0.06943561070493964
3,2,669a687aa4b63a61f8f5b07f,2,opp,29.04901960784314,0.661112424073197,2.8450980392156864,0.08061916974907225
3,2,5f4469a101c96e20702a9ece,0,hum,23.0,0.3809523809523809,,
3,2,5f4469a101c96e20702a9ece,0,org,24.225490196078432,0.42770105785741425,3.0215686274509803,0.09809024436764727
3,2,5f4469a101c96e20702a9ece,0,opp,24.62156862745098,0.44548535152302976,3.0843137254901962,0.10264882617402264
3,2,5f4469a101c96e20702a9ece,1,hum,24.0,0.3125,,
3,2,5f4469a101c96e20702a9ece,1,org,26.80392156862745,0.5517946082792282,3.7411764705882353,0.2526558286293354
3,2,5f4469a101c96e20702a9ece,1,opp,26.976470588235294,0.5510275853247594,3.933333333333333,0.2472266981101286
3,2,5f4469a101c96e20702a9ece,2,hum,28.0,0.9411764705882352,,
3,2,5f4469a101c96e20702a9ece,2,org,28.766666666666666,0.791851694426611,2.9901960784313726,0.15139481494737964
3,2,5f4469a101c96e20702a9ece,2,opp,28.788235294117648,0.7904901801213682,2.7450980392156863,0.15191024947890616
3,2,66715c98b42ef93f2389ce3f,0,hum,29.0,0.7352941176470589,,
3,2,66715c98b42ef93f2389ce3f,0,org,30.13529411764706,0.7408433307464614,2.880392156862745,0.05513865097353706
3,2,66715c98b42ef93f2389ce3f,0,opp,29.24313725490196,0.7032879037308114,2.8941176470588235,0.07463135299556095
3,2,66715c98b42ef93f2389ce3f,1,hum,26.0,0.6451612903225806,,
3,2,66715c98b42ef93f2389ce3f,1,org,29.45686274509804,0.6633686614725148,4.064705882352941,0.07112174074875353
3,2,66715c98b42ef93f2389ce3f,1,opp,29.5921568627451,0.6798327687589762,4.215686274509804,0.08429739319663092
3,2,66715c98b42ef93f2389ce3f,2,hum,24.0,0.44000000000000006,,
3,2,66715c98b42ef93f2389ce3f,2,org,29.349019607843136,0.6601581970227405,5.4980392156862745,0.2211598553198686
3,2,66715c98b42ef93f2389ce3f,2,opp,29.305882352941175,0.6719180507848878,5.490196078431373,0.2336541663320009
3,2,612512862963825fa66941bf,0,hum,27.0,0.5263157894736842,,
3,2,612512862963825fa66941bf,0,org,25.48627450980392,0.5031347051709041,3.172549019607843,0.10161274500699885
3,2,612512862963825fa66941bf,0,opp,25.478431372549018,0.49357730103847924,3.0470588235294116,0.09948861970133208
3,2,612512862963825fa66941bf,1,hum,20.0,0.6842105263157895,,
3,2,612512862963825fa66941bf,1,org,24.12156862745098,0.4473415633296426,4.576470588235294,0.24207163041708507
3,2,612512862963825fa66941bf,1,opp,24.16470588235294,0.44402766765060564,4.4980392156862745,0.24832357023158005
3,2,612512862963825fa66941bf,2,hum,25.0,0.1923076923076923,,
3,2,612512862963825fa66941bf,2,org,23.919607843137253,0.33459103191901907,3.049019607843137,0.15297553352040782
3,2,612512862963825fa66941bf,2,opp,23.69607843137255,0.3452809069020979,3.1392156862745098,0.16359800390678159
3,2,66a4f41f0a2e0870ee52c6bf,0,hum,27.0,0.44000000000000006,,
3,2,66a4f41f0a2e0870ee52c6bf,0,org,23.478431372549018,0.31871382486240035,4.086274509803921,0.13307609476381402
3,2,66a4f41f0a2e0870ee52c6bf,0,opp,23.776470588235295,0.34417153503202674,3.925490196078431,0.12109972952307965
3,2,66a4f41f0a2e0870ee52c6bf,1,hum,31.0,0.4642857142857143,,
3,2,66a4f41f0a2e0870ee52c6bf,1,org,25.045098039215688,0.4225361523283071,6.1156862745098035,0.08433851956148589
3,2,66a4f41f0a2e0870ee52c6bf,1,opp,24.850980392156863,0.41898099625647167,6.309803921568627,0.08159762600384779
3,2,66a4f41f0a2e0870ee52c6bf,2,hum,24.0,0.1851851851851851,,
3,2,66a4f41f0a2e0870ee52c6bf,2,org,23.690196078431374,0.21515277668218716,3.603921568627451,0.09737631132624239
3,2,66a4f41f0a2e0870ee52c6bf,2,opp,23.550980392156863,0.19213798719753097,3.0254901960784313,0.08006141003449359
3,2,6122f17c5f84f0f57feca3e6,0,hum,24.0,0.8421052631578947,,
3,2,6122f17c5f84f0f57feca3e6,0,org,30.17450980392157,0.8369700375001818,6.288235294117647,0.08240437754720824
3,2,6122f17c5f84f0f57feca3e6,0,opp,30.30392156862745,0.846589010212562,6.429411764705883,0.07879475706212924
3,2,6122f17c5f84f0f57feca3e6,1,hum,37.0,1.0,,
3,2,6122f17c5f84f0f57feca3e6,1,org,33.252941176470586,0.9775197185004185,4.147058823529412,0.022480281499581395
3,2,6122f17c5f84f0f57feca3e6,1,opp,33.245098039215684,0.9774107221872913,4.147058823529412,0.022589277812708676
3,2,6122f17c5f84f0f57feca3e6,2,hum,25.0,0.4444444444444445,,
3,2,6122f17c5f84f0f57feca3e6,2,org,23.978431372549018,0.3464123578783367,3.0176470588235293,0.11594582231550561
3,2,6122f17c5f84f0f57feca3e6,2,opp,23.619607843137256,0.3386062507733245,3.0352941176470587,0.12830267457871383
3,2,5fc4c49da0603a4d5feae548,0,hum,27.0,0.59375,,
3,2,5fc4c49da0603a4d5feae548,0,org,25.57843137254902,0.5595378952799409,3.3588235294117648,0.09424091120269515
3,2,5fc4c49da0603a4d5feae548,0,opp,25.323529411764707,0.5560742015192827,3.4607843137254903,0.10310135987328319
3,2,5fc4c49da0603a4d5feae548,1,hum,21.0,0.0,,
3,2,5fc4c49da0603a4d5feae548,1,org,17.87450980392157,0.0,3.8666666666666667,0.0
3,2,5fc4c49da0603a4d5feae548,1,opp,17.888235294117646,0.0,3.7823529411764705,0.0
3,2,5fc4c49da0603a4d5feae548,2,hum,21.0,0.4583333333333333,,
3,2,5fc4c49da0603a4d5feae548,2,org,24.684313725490195,0.41506084923022046,4.280392156862745,0.07818258210835778
3,2,5fc4c49da0603a4d5feae548,2,opp,24.71372549019608,0.4136922854712302,4.262745098039216,0.07724739143003631
3,2,64b6b65f87a443a4963be23a,0,hum,33.0,0.8947368421052632,,
3,2,64b6b65f87a443a4963be23a,0,org,32.59607843137255,0.8934709457343656,2.6392156862745098,0.04313460794156237
3,2,64b6b65f87a443a4963be23a,0,opp,33.241176470588236,0.8954286300923604,2.707843137254902,0.04705736917850574
3,2,64b6b65f87a443a4963be23a,1,hum,33.0,0.8333333333333334,,
3,2,64b6b65f87a443a4963be23a,1,org,27.349019607843136,0.5628824078857028,5.8313725490196076,0.27045092544763055
3,2,64b6b65f87a443a4963be23a,1,opp,28.152941176470588,0.6062405037224963,5.0627450980392155,0.22760636835966996
3,2,64b6b65f87a443a4963be23a,2,hum,28.0,0.6153846153846154,,
3,2,64b6b65f87a443a4963be23a,2,org,26.576470588235296,0.5927107217312783,3.1254901960784314,0.0856267913375238
3,2,64b6b65f87a443a4963be23a,2,opp,26.945098039215686,0.6155520479559811,3.0431372549019606,0.0897956607767824
