n_steps_src,n_steps_trg,id,org_opp,nllik,match
3,2,946c1447,opp,0.8638219490900889,0.49318318318318316
3,2,c8d78857,org,0.5069655776023865,0.67
3,2,c8d78857,opp,0.5619050378317351,0.6337837837837839
3,2,61ba7cd6,org,0.4242934882640838,0.72
3,2,61ba7cd6,opp,0.5846858015945843,0.6201201201201201
3,2,016d940e,org,0.7185505032539368,0.49
3,2,016d940e,opp,0.8316001270984387,0.518988988988989
3,2,f8e93a34,org,0.8063406944274902,0.52
3,2,f8e93a34,opp,0.8382422829175497,0.5015915915915916
3,2,e618e666,org,0.5807651281356812,0.63
3,2,e618e666,opp,0.6066766909292868,0.6198398398398398
3,2,3d89360e,org,0.713371992111206,0.5
3,2,3d89360e,opp,0.6872737378448814,0.5601901901901903
3,2,fd1d39a8,org,0.6836780309677124,0.47
3,2,fd1d39a8,opp,0.5762703406202184,0.6196796796796796
3,2,1cffd80b,org,0.7439844012260437,0.55
3,2,1cffd80b,opp,0.6872724547042502,0.5666366366366367
3,2,e8304542,org,0.2645312845706939,0.77
3,2,e8304542,opp,0.4715945934867477,0.66997997997998
3,2,aa61d802,org,0.465298056602478,0.69
3,2,aa61d802,opp,0.5322541739489581,0.6512612612612613
3,2,fe14ad46,org,0.4532560706138611,0.72
3,2,fe14ad46,opp,0.5294390942479994,0.6331331331331331
3,2,cdde923e,org,0.6698288917541504,0.59
3,2,cdde923e,opp,0.6548524013272038,0.5701701701701702
3,2,5e807f52,org,0.8204618096351624,0.38
3,2,5e807f52,opp,0.8557047948942289,0.48146146146146146
3,2,62aa8167,org,0.6638556718826294,0.5
3,2,62aa8167,opp,0.650192670456998,0.5914614614614615
3,2,040929f8,org,0.7321993112564087,0.45
3,2,040929f8,opp,0.8073465639167839,0.5104904904904906
3,2,6944a578,org,0.5716166496276855,0.65
3,2,6944a578,opp,0.6285955482297713,0.5866966966966967
3,2,8446e0b2,org,0.7782238125801086,0.59
3,2,8446e0b2,opp,0.7479397197504779,0.5404704704704706
3,2,7c375257,org,0.3885388970375061,0.76
3,2,7c375257,opp,0.5131762870200522,0.6525625625625626
3,2,80cffd43,org,0.6783126592636108,0.59
3,2,80cffd43,opp,0.7290138208472335,0.5398198198198197
3,2,8d88f137,org,0.4678995609283447,0.7
3,2,8d88f137,opp,0.5653230016892618,0.6080880880880881
3,2,fd97de19,org,0.6645044088363647,0.51
3,2,fd97de19,opp,0.7433679883067195,0.5473173173173173
3,2,a32c153d,org,0.470945656299591,0.72
3,2,a32c153d,opp,0.5198124199956506,0.6558858858858858
3,2,28da597c,org,0.9507174491882324,0.51
3,2,28da597c,opp,0.8578307568967283,0.494024024024024
3,2,f86576ea,org,0.6909348964691162,0.47
3,2,f86576ea,opp,0.6678834487726023,0.576036036036036
3,2,f8875733,org,0.7332335710525513,0.49
3,2,f8875733,opp,0.4855681346940087,0.6648048048048047
3,2,bb8ed2cd,org,0.6350593566894531,0.57
3,2,bb8ed2cd,opp,0.6790853087847178,0.575865865865866
3,2,08266cb7,org,0.4079341888427734,0.76
3,2,08266cb7,opp,0.4919901509005744,0.6728128128128128
3,2,5cbdfb06,org,0.7262880206108093,0.57
3,2,5cbdfb06,opp,0.5247821084729902,0.6335935935935937
3,2,c223b904,org,0.4595310688018799,0.7
3,2,c223b904,opp,0.5748690832424928,0.610960960960961
3,2,07c34079,org,0.8364994525909424,0.63
3,2,07c34079,opp,0.7319180127140041,0.568988988988989
3,2,25b16fb0,org,0.5298933982849121,0.74
3,2,25b16fb0,opp,0.577982947812066,0.6344244244244244
3,2,6de7db75,org,0.7865257859230042,0.47
3,2,6de7db75,opp,0.8005792799296679,0.5197697697697697
3,2,fa774904,org,0.4662120938301086,0.69
3,2,fa774904,opp,0.5013193625050623,0.6503703703703704
3,2,1bd41b2b,org,1.270327091217041,0.49
3,2,1bd41b2b,opp,0.6999835702511402,0.5484784784784785
3,2,1db7a6bf,org,0.6624211072921753,0.58
3,2,1db7a6bf,opp,0.6796821290785605,0.5856556556556556
3,2,0ced6cdd,org,0.6286945939064026,0.67
3,2,0ced6cdd,opp,0.7264125704526663,0.53987987987988
3,2,664a98b5,org,0.673342764377594,0.5
3,2,664a98b5,opp,0.6161349115667639,0.5922422422422423
3,2,140245ce,org,0.6577920317649841,0.55
3,2,140245ce,opp,0.7024324502314891,0.5543143143143143
3,2,804edc8e,org,0.612569272518158,0.51
3,2,804edc8e,opp,0.6765107875829702,0.5614914914914916
3,2,b0685e0f,org,0.4430956244468689,0.74
3,2,b0685e0f,opp,0.5152996578314403,0.6478578578578579
3,2,2743d2b3,org,0.6567324995994568,0.58
3,2,2743d2b3,opp,0.729984301465887,0.534934934934935
3,2,bb6c9ddb,org,0.3555631339550018,0.72
3,2,bb6c9ddb,opp,0.40906249889143714,0.7178678678678678
3,2,a89d0887,org,0.5861880779266357,0.63
3,2,a89d0887,opp,0.6331855423218973,0.5993593593593594
3,2,c27a5751,org,0.4864039719104767,0.69
3,2,c27a5751,opp,0.6093932493133946,0.5990890890890891
3,2,6b3638fe,org,0.4287693798542022,0.66
3,2,6b3638fe,opp,0.5128094585867854,0.6631931931931931
3,2,2724190c,org,0.425543874502182,0.63
3,2,2724190c,opp,0.44706092988167917,0.687997997997998
3,2,38282301,org,0.5109525918960571,0.62
3,2,38282301,opp,0.5810072280026533,0.6114914914914915
3,2,04f0d858,org,0.5057440996170044,0.69
3,2,04f0d858,opp,0.5489202143253388,0.6613613613613614
3,2,bfc7b99e,org,0.8421878814697266,0.46
3,2,bfc7b99e,opp,0.8555896485054696,0.4827327327327327
3,2,e62affba,org,0.7658712863922119,0.54
3,2,e62affba,opp,0.6462648417558279,0.5852952952952953
3,2,c5bf84ca,org,0.8929727077484131,0.54
3,2,c5bf84ca,opp,0.4860893149037022,0.6788588588588589
3,2,97212de4,org,0.7199925780296326,0.45
3,2,97212de4,opp,0.7856388339051256,0.5377577577577578
3,2,3fb3bc5a,org,0.5863205790519714,0.44
3,2,3fb3bc5a,opp,0.5630778660168042,0.6370470470470472
3,2,76254b27,org,0.5688191056251526,0.67
3,2,76254b27,opp,0.6429664739617357,0.5891091091091091
3,2,e6f2b455,org,0.4941868185997009,0.51
3,2,e6f2b455,opp,0.5425103847925609,0.6479679679679681
3,2,7ef752c9,org,0.6900820732116699,0.48
3,2,7ef752c9,opp,0.6942513616116078,0.5606306306306306
3,2,c4db99ac,org,0.3559551239013672,0.74
3,2,c4db99ac,opp,0.4784300787014527,0.6745545545545547
3,2,c73da7f0,org,0.6778322458267212,0.57
3,2,c73da7f0,opp,0.6963460965080185,0.572022022022022
3,2,003df22d,org,0.4769952893257141,0.64
3,2,003df22d,opp,0.6560731799275548,0.5726926926926927
3,2,aa0f4c01,org,0.5054387450218201,0.66
3,2,aa0f4c01,opp,0.5754494806071063,0.6211511511511512
3,2,10fa983e,org,0.3923214972019195,0.69
3,2,10fa983e,opp,0.45768545300991564,0.6793293293293293
3,2,7adeae72,org,0.7047273516654968,0.55
3,2,7adeae72,opp,0.7457300046304086,0.5371971971971973
3,2,b63764b1,org,0.6723583936691284,0.53
3,2,b63764b1,opp,0.664721754637805,0.566016016016016
3,2,5ee4c807,org,0.5965797901153564,0.7
3,2,5ee4c807,opp,0.6538897266497722,0.59011011011011
3,2,76482ef5,org,0.8848370909690857,0.5
3,2,76482ef5,opp,0.8774634241103171,0.4891391391391392
3,2,6e95d004,org,0.6683462262153625,0.51
3,2,6e95d004,opp,0.7697263399998585,0.5261161161161162
3,2,d40a276a,org,0.57138592004776,0.65
3,2,d40a276a,opp,0.611724917595093,0.6041141141141141
3,2,48add6d7,org,0.7295742630958557,0.52
3,2,48add6d7,opp,0.5564411432595106,0.6503203203203204
3,2,d96a9e20,org,0.6468954682350159,0.5
3,2,d96a9e20,opp,0.7423514271522308,0.5444544544544545
3,2,74dd27ed,org,0.4095208644866943,0.67
3,2,74dd27ed,opp,0.5326921994741017,0.6359259259259259
3,2,792120b0,org,0.6964290142059326,0.63
3,2,792120b0,opp,0.8034592840048644,0.5175875875875876
3,2,eb02350a,org,0.6203941106796265,0.62
3,2,eb02350a,opp,0.6281111491573704,0.6042842842842844
3,2,5d86e830,org,0.2973140478134155,0.76
3,2,5d86e830,opp,0.3751171355669921,0.7425525525525526
3,2,0df4acba,org,0.6534505486488342,0.53
3,2,0df4acba,opp,0.6435431491385948,0.5898098098098098
3,2,51e646a0,org,0.8257429599761963,0.49
3,2,51e646a0,opp,0.8076561271130024,0.5031431431431431
3,2,4a9c72c0,org,0.6822672486305237,0.65
3,2,4a9c72c0,opp,0.6559188188136639,0.5762962962962963
3,2,c2a4be6f,org,0.4272654056549072,0.74
3,2,c2a4be6f,opp,0.49095678290685973,0.6774574574574574
3,2,044e7a9d,org,0.6968578100204468,0.61
3,2,044e7a9d,opp,0.7228412350138148,0.5573773773773775
3,2,bd85a86a,org,0.6524990797042847,0.65
3,2,bd85a86a,opp,0.6355540737494811,0.6117017017017016
3,2,aeea4fe5,org,0.3132804632186889,0.75
3,2,aeea4fe5,opp,0.4260263139600152,0.6956556556556557
3,2,e4063e9f,org,0.558459997177124,0.58
3,2,e4063e9f,opp,0.6301303863286734,0.5870870870870871
3,2,2dc32f45,org,0.4034740924835205,0.71
3,2,2dc32f45,opp,0.4347129852265806,0.6861061061061062
3,2,c102095f,org,0.4555031657218933,0.69
3,2,c102095f,opp,0.4759049789385275,0.6680980980980982
3,2,ed3372ff,org,0.4342918395996094,0.69
3,2,ed3372ff,opp,0.48412807332025515,0.6690090090090091
3,2,d70ccde6,org,0.5004324316978455,0.65
3,2,d70ccde6,opp,0.563448483730341,0.6394894894894895
3,2,b754ae42,org,0.5067140460014343,0.69
3,2,b754ae42,opp,0.5596562179180237,0.6215515515515516
3,2,c6c087cb,org,0.4804421365261078,0.69
3,2,c6c087cb,opp,0.5327353931821741,0.6497797797797797
3,2,e880abf9,org,0.6633967757225037,0.59
3,2,e880abf9,opp,0.7059504896312863,0.5656956956956957
3,2,b29fc3c1,org,0.6397455334663391,0.66
3,2,b29fc3c1,opp,0.5253148771322764,0.656046046046046
3,2,fbb5656d,org,0.6565196514129639,0.66
3,2,fbb5656d,opp,0.645049439237879,0.5865965965965966
3,2,87be5871,org,0.470051646232605,0.75
3,2,87be5871,opp,0.5564478315390624,0.6361961961961962
3,2,188adee5,org,0.6630668044090271,0.6
3,2,188adee5,opp,0.6613312162555851,0.5995795795795796
3,2,19b01dec,org,0.6375283002853394,0.59
3,2,19b01dec,opp,0.6548654613074836,0.5832832832832834
3,2,310e3995,org,0.625385046005249,0.62
3,2,310e3995,opp,0.643102355845817,0.595975975975976
3,2,0f5668e8,org,0.5936729311943054,0.52
3,2,0f5668e8,opp,0.6428491797771778,0.5964964964964965
3,2,5376280d,org,0.4896837472915649,0.74
3,2,5376280d,opp,0.5833811415387345,0.6104704704704703
3,2,eaf03644,org,0.5429526567459106,0.57
3,2,eaf03644,opp,0.5267314832131784,0.6548248248248248
3,2,54c659d4,org,0.6809499859809875,0.6
3,2,54c659d4,opp,0.6349642102544133,0.6005405405405406
3,2,a0016b10,org,0.7335957288742065,0.4
3,2,a0016b10,opp,0.6851855358919939,0.5695595595595596
3,2,9a7c27ac,org,0.7993659973144531,0.59
3,2,9a7c27ac,opp,0.8304934098913863,0.5007407407407407
3,2,31e07031,org,0.345028281211853,0.71
3,2,31e07031,opp,0.41823344008700625,0.7074574574574575
3,2,913363b1,org,0.7261033654212952,0.48
3,2,913363b1,opp,0.8601316546534633,0.48633633633633633
3,2,802ca892,org,0.6157047152519226,0.67
3,2,802ca892,opp,0.5993299011114959,0.6041541541541541
3,2,9cdee57a,org,0.609740138053894,0.69
3,2,9cdee57a,opp,0.6245284485029386,0.6148548548548549
3,2,a59d8982,org,0.6638875007629395,0.59
3,2,a59d8982,opp,0.7194841392524727,0.5465465465465466
3,2,b2a4a56a,org,0.3986459076404571,0.68
3,2,b2a4a56a,opp,0.4567005017677227,0.6775975975975976
3,2,72221e40,org,0.5557404160499573,0.6
3,2,72221e40,opp,0.6130202312369246,0.6258858858858859
3,2,6ae1b17d,org,0.4964939057826996,0.71
3,2,6ae1b17d,opp,0.4710200686414201,0.684864864864865
3,2,e9210206,org,0.5891108512878418,0.5
3,2,e9210206,opp,0.5388698920950636,0.6233833833833834
3,2,6eec000f,org,0.642961859703064,0.7
3,2,6eec000f,opp,0.6431207236823615,0.6079479479479479
3,2,e44fe4c1,org,0.6457766890525818,0.58
3,2,e44fe4c1,opp,0.667981606942636,0.5878578578578578
3,2,d0268e03,org,0.9166426062583924,0.52
3,2,d0268e03,opp,0.8406592591985449,0.4974674674674675
3,2,541e1661,org,0.6122491955757141,0.57
3,2,541e1661,opp,0.668714754812949,0.5893193193193194
3,2,c28e4a8f,org,0.4940665066242218,0.76
3,2,c28e4a8f,opp,0.5632647450741108,0.6194794794794795
3,2,da96e195,org,0.8410403728485107,0.55
3,2,da96e195,opp,0.7943537421412654,0.5147947947947947
3,2,dbdd3aad,org,0.4865120351314544,0.71
3,2,dbdd3aad,opp,0.5055623844459847,0.6484284284284284
3,2,7fe1f506,org,0.5253719091415405,0.74
3,2,7fe1f506,opp,0.5334849449786337,0.6469769769769769
3,2,41045efe,org,0.4091006219387054,0.7
3,2,41045efe,opp,0.5280512817151792,0.6498998998998999
3,2,1859ac91,org,0.7246198058128357,0.49
3,2,1859ac91,opp,0.667174896081766,0.5811311311311311
3,2,3b934d34,org,0.533959686756134,0.57
3,2,3b934d34,opp,0.5103528284811759,0.6554654654654654
3,2,b1efb28e,org,0.3904270827770233,0.76
3,2,b1efb28e,opp,0.48837091334469923,0.6620620620620621
3,2,0f4dca1e,org,0.52805495262146,0.46
3,2,0f4dca1e,opp,0.5684910912711818,0.6262162162162161
3,2,1be06a1d,org,0.5161407589912415,0.71
3,2,1be06a1d,opp,0.5693249876673396,0.6215615615615615
3,2,e2b93444,org,0.7175712585449219,0.52
3,2,e2b93444,opp,0.7872557293426048,0.5403703703703704
3,2,7252a38a,org,0.4204391539096832,0.67
3,2,7252a38a,opp,0.46675952717109964,0.6829029029029029
3,2,a014baea,org,1.0384184122085571,0.45
3,2,a014baea,opp,0.7347385043257827,0.5528328328328328
3,2,036c6b6c,org,0.9224365949630736,0.58
3,2,036c6b6c,opp,0.8217383811065743,0.5021621621621621
3,2,a62059e1,org,0.5165444612503052,0.62
3,2,a62059e1,opp,0.5261273316076925,0.6384184184184184
3,2,b8b7188a,org,0.6325637102127075,0.51
3,2,b8b7188a,opp,0.5914041543746734,0.628978978978979
3,2,f9c019d2,org,0.6710543036460876,0.48
3,2,f9c019d2,opp,0.7170120884586979,0.5558358358358358
3,2,988b03ca,org,0.5947697758674622,0.66
3,2,988b03ca,opp,0.5592662417017542,0.6218018018018018
3,2,b91d85ea,org,0.6826170086860657,0.59
3,2,b91d85ea,opp,0.6807036588380525,0.5763563563563563
3,2,74543751,org,0.5739428400993347,0.64
3,2,74543751,opp,0.6352710967903977,0.5911611611611612
3,2,dd98aae3,org,0.568920373916626,0.65
3,2,dd98aae3,opp,0.6078189397240067,0.6160960960960962
3,2,4f469d62,org,0.3251950442790985,0.79
3,2,4f469d62,opp,0.4272685046489532,0.7037537537537537
3,2,40f879b8,org,0.4285983145236969,0.74
3,2,40f879b8,opp,0.4929029841024477,0.6616516516516516
3,2,25c5dcb6,org,0.6383967399597168,0.55
3,2,25c5dcb6,opp,0.7298515305385456,0.5626326326326325
3,2,fd28cbe9,org,0.7734253406524658,0.61
3,2,fd28cbe9,opp,0.7241601395654726,0.5583483483483485
3,2,9cc96e7c,org,0.300953060388565,0.79
3,2,9cc96e7c,opp,0.3793531828695112,0.7267067067067067
3,2,998ee5c4,org,0.4675025641918182,0.76
3,2,998ee5c4,opp,0.5073443941466205,0.6587787787787788
3,2,fee1ffbe,org,0.7133156657218933,0.49
3,2,fee1ffbe,opp,0.7849019177563794,0.5028128128128129
3,2,0d4865d1,org,0.6090407967567444,0.51
3,2,0d4865d1,opp,0.5674920999132715,0.6313613613613613
3,2,ddd8ce10,org,0.6872501373291016,0.59
3,2,ddd8ce10,opp,0.651728753034059,0.5789589589589591
3,2,cd929f32,org,0.7400671243667603,0.61
3,2,cd929f32,opp,0.8100305527180165,0.52005005005005
3,2,cde9e795,org,0.4628223478794098,0.62
3,2,cde9e795,opp,0.49922546792078065,0.678018018018018
3,2,1ef95152,org,0.4981789290904999,0.7
3,2,1ef95152,opp,0.5539655268072963,0.6256456456456456
3,2,f5dc587d,org,0.4357184171676636,0.71
3,2,f5dc587d,opp,0.5475944253178807,0.6272972972972973
3,2,cb8208be,org,0.4621018171310425,0.76
3,2,cb8208be,opp,0.5127921423933528,0.6645445445445445
3,2,aee5af76,org,0.4265355765819549,0.72
3,2,aee5af76,opp,0.5158557716432635,0.6570570570570572
3,2,ba6b84c7,org,0.4003623723983764,0.78
3,2,ba6b84c7,opp,0.47307030929698124,0.6779279279279279
3,2,1f597510,org,0.6049033403396606,0.54
3,2,1f597510,opp,0.5348958308333988,0.651971971971972
3,2,7b938cd9,org,0.6475950479507446,0.61
3,2,7b938cd9,opp,0.5681984628046358,0.6224524524524524
3,2,8de7e939,org,0.4025505185127258,0.7
3,2,8de7e939,opp,0.46882853374347555,0.6614314314314315
3,2,e52c0755,org,0.9016625881195068,0.5
3,2,e52c0755,opp,0.7097972439335393,0.5654954954954956
3,2,52d4eb61,org,0.6758411526679993,0.54
3,2,52d4eb61,opp,0.7109756250758548,0.5465965965965965
3,2,5af45bd2,org,0.5900663137435913,0.67
3,2,5af45bd2,opp,0.6049711114770777,0.6048648648648649
3,2,e080ca26,org,0.2666479647159576,0.74
3,2,e080ca26,opp,0.5355780035764486,0.6277977977977978
3,2,be123a43,org,0.6151376366615295,0.52
3,2,be123a43,opp,0.4514726885446199,0.6770770770770772
3,2,033d575a,org,0.5066754221916199,0.63
3,2,033d575a,opp,0.5577524968453714,0.6232232232232231
3,2,d668bc6d,org,0.6411682963371277,0.59
3,2,d668bc6d,opp,0.6233878459658351,0.6067767767767769
3,2,ad4dd24b,org,0.6038280129432678,0.53
3,2,ad4dd24b,opp,0.6318199113682583,0.6012812812812813
3,2,3031392b,org,0.3963600099086761,0.83
3,2,3031392b,opp,0.45615880416558907,0.6959559559559559
3,2,4c4ea7e3,org,0.2996766567230224,0.78
3,2,4c4ea7e3,opp,0.42021574651276145,0.7102402402402402
3,2,bdf8e920,org,0.4542918503284454,0.63
3,2,bdf8e920,opp,0.5319384274420677,0.6513913913913914
3,2,73f9eb5d,org,0.5702903866767883,0.6
3,2,73f9eb5d,opp,0.5628030503297353,0.6229129129129128
3,2,b294f330,org,0.4069815576076507,0.74
3,2,b294f330,opp,0.4574193246252425,0.6875275275275275
3,2,537c6fa0,org,0.7494550347328186,0.54
3,2,537c6fa0,opp,0.8397131008548183,0.5099099099099099
3,2,a6e2e81e,org,0.180739015340805,0.87
3,2,a6e2e81e,opp,0.29013510301962747,0.7738238238238238
3,2,2abfe740,org,0.5624032616615295,0.64
3,2,2abfe740,opp,0.6093431880046895,0.591051051051051
3,2,9b13043f,org,0.4013983905315399,0.67
3,2,9b13043f,opp,0.45724613330624364,0.6723523523523525
3,2,3f491c3e,org,0.612581193447113,0.55
3,2,3f491c3e,opp,0.5462160000989625,0.6427827827827828
3,2,b86e17d5,org,0.6561220288276672,0.54
3,2,b86e17d5,opp,0.6538782546947429,0.572012012012012
3,2,64bdc788,org,0.8061425685882568,0.48
3,2,64bdc788,opp,0.6913297690667428,0.5640040040040041
3,2,527beb93,org,0.2685178220272064,0.81
3,2,527beb93,opp,0.3439244279811332,0.7562162162162163
3,2,00c11737,org,0.5414842963218689,0.7
3,2,00c11737,opp,0.5885644525259703,0.6214114114114114
3,2,5c1872c7,org,0.2826224267482757,0.81
3,2,5c1872c7,opp,0.32175574643356547,0.7619819819819819
3,2,690b58d6,org,0.514354944229126,0.76
3,2,690b58d6,opp,0.44431080325349076,0.6985685685685684
3,2,f02a798b,org,0.5214860439300537,0.67
3,2,f02a798b,opp,0.6268421357219761,0.5871971971971972
3,2,c5e5b9d1,org,0.6390659809112549,0.67
3,2,c5e5b9d1,opp,0.546993124860901,0.6417217217217216
3,2,59990301,org,0.7033217549324036,0.55
3,2,59990301,opp,0.6589667803651698,0.5895995995995996
3,2,cdc8b89c,org,0.3674797713756561,0.74
3,2,cdc8b89c,opp,0.4740412459597812,0.6764564564564565
3,2,40c4b1a4,org,0.6993728876113892,0.33
3,2,40c4b1a4,opp,0.7943247653939225,0.5304104104104104
3,2,1822a107,org,0.5999038815498352,0.61
3,2,1822a107,opp,0.6457301649126085,0.5902202202202201
3,2,edb2b47d,org,0.7152838706970215,0.51
3,2,edb2b47d,opp,0.7190182355192449,0.5448248248248249
3,2,2cc047a1,org,0.6511543989181519,0.55
3,2,2cc047a1,opp,0.722952343262471,0.5614814814814816
3,2,a92c5b92,org,0.4546517133712768,0.66
3,2,a92c5b92,opp,0.5231081780728635,0.6523223223223223
3,2,8b5367f3,org,0.9483177065849304,0.48
3,2,8b5367f3,opp,0.8475100718460999,0.5041041041041041
3,2,aacb889a,org,0.7259570360183716,0.56
3,2,aacb889a,opp,0.8163522933577154,0.5262662662662663
3,2,a7c9bbb8,org,0.8615405559539795,0.52
3,2,a7c9bbb8,opp,0.6345978037373081,0.5871271271271271
3,2,b38b259f,org,0.3407636284828186,0.75
3,2,b38b259f,opp,0.3959182573928012,0.7157057057057057
3,2,37118e13,org,0.5155594944953918,0.63
3,2,37118e13,opp,0.5297606576073755,0.6520720720720721
3,2,66770883,org,0.6827808618545532,0.47
3,2,66770883,opp,0.563523784205243,0.6207807807807809
3,2,1b93e6f7,org,0.636586606502533,0.6
3,2,1b93e6f7,opp,0.7251371925657576,0.5548048048048048
3,2,cdf6d3db,org,0.6802417635917664,0.5
3,2,cdf6d3db,opp,0.6650759795525888,0.5879979979979981
3,2,1c7a87ef,org,0.4429519772529602,0.68
3,2,1c7a87ef,opp,0.5435024838189821,0.6326026026026026
3,2,a9dbb22b,org,0.6477987766265869,0.52
3,2,a9dbb22b,opp,0.6296171801345604,0.5973973973973974
3,2,c9f2c5b2,org,0.5982352495193481,0.61
3,2,c9f2c5b2,opp,0.5960118320133831,0.6103903903903903
3,2,9a5274e1,org,0.6048402190208435,0.62
3,2,9a5274e1,opp,0.64346144435642,0.5827727727727728
3,2,3d186998,org,0.6057465076446533,0.69
3,2,3d186998,opp,0.6321751029641779,0.6021921921921922
3,2,efa23de6,org,0.9950105547904968,0.53
3,2,efa23de6,opp,0.8256006751571212,0.4994694694694695
3,2,3033e593,org,0.3926313519477844,0.74
3,2,3033e593,opp,0.4487080919491994,0.6879579579579579
3,2,d5532fde,org,0.521288275718689,0.7
3,2,d5532fde,opp,0.5765346492434645,0.6333933933933934
3,2,e28ba165,org,0.906810462474823,0.54
3,2,e28ba165,opp,0.8187957220488005,0.5191791791791792
3,2,8e9d26f7,org,0.5558422207832336,0.55
3,2,8e9d26f7,opp,0.5334696346992726,0.6594294294294294
3,2,b327b1a2,org,0.7027851343154907,0.48
3,2,b327b1a2,opp,0.7891092793838875,0.5234334334334335
3,2,c75fd4ea,org,0.7218057513237,0.49
3,2,c75fd4ea,opp,0.6681844016930482,0.5682482482482483
3,2,b76fe699,org,0.7666152119636536,0.48
3,2,b76fe699,opp,0.8233804098359339,0.5104804804804806
3,2,bcff9398,org,0.3040416538715362,0.77
3,2,bcff9398,opp,0.3748606269782012,0.7396796796796797
3,2,99c3e922,org,0.5274476408958435,0.61
3,2,99c3e922,opp,0.6083293258248865,0.6154854854854857
3,2,371449e4,org,0.5651240348815918,0.7
3,2,371449e4,opp,0.5937555575513983,0.6097597597597598
3,2,d73f928d,org,0.4112550020217895,0.73
3,2,d73f928d,opp,0.5593776912302584,0.6251551551551551
3,2,acfcc9a4,org,1.021888256072998,0.48
3,2,acfcc9a4,opp,0.8412828447821142,0.5024424424424424
3,2,2fd81e0b,org,0.4774961769580841,0.74
3,2,2fd81e0b,opp,0.5437911672814114,0.6566566566566566
3,2,320ad941,org,0.7636168003082275,0.56
3,2,320ad941,opp,0.7382592737257063,0.5658858858858858
3,2,b572af83,org,0.5135763883590698,0.73
3,2,b572af83,opp,0.5472097668323193,0.6265865865865866
3,2,e6c4e284,org,0.6774686574935913,0.5
3,2,e6c4e284,opp,0.6216901736455159,0.5934434434434435
3,2,0d1b4948,org,0.6546869874000549,0.62
3,2,0d1b4948,opp,0.6488663432476399,0.6032032032032031
3,2,d62481aa,org,0.6419656872749329,0.51
3,2,d62481aa,opp,0.5957957957838629,0.6119519519519518
3,2,971d909a,org,0.5499667525291443,0.68
3,2,971d909a,opp,0.6176542243561348,0.6119219219219219
3,2,9bed5fc9,org,0.4549766480922699,0.67
3,2,9bed5fc9,opp,0.4835475769128885,0.6785485485485485
3,2,201c6bfc,org,0.5787805914878845,0.63
3,2,201c6bfc,opp,0.5956294032427164,0.614964964964965
3,2,30e5279c,org,0.7103381156921387,0.57
3,2,30e5279c,opp,0.7556060344965251,0.5592292292292294
3,2,f71e6582,org,0.3051973581314087,0.82
3,2,f71e6582,opp,0.4406771631808849,0.684914914914915
3,2,884ed541,org,0.734112560749054,0.56
3,2,884ed541,opp,0.49269745589137914,0.6552652652652653
3,2,0d188ac0,org,0.6191900372505188,0.65
3,2,0d188ac0,opp,0.5819269508809537,0.6153653653653653
3,2,7220bf3e,org,0.6384329795837402,0.58
3,2,7220bf3e,opp,0.5938219481760317,0.6207407407407407
3,2,2829251a,org,0.7356283664703369,0.42
3,2,2829251a,opp,0.6231843633456035,0.6061561561561561
3,2,1e8ee2ca,org,0.5402367115020752,0.65
3,2,1e8ee2ca,opp,0.5678588289756317,0.633953953953954
3,2,db9cea83,org,0.5724425315856934,0.55
3,2,db9cea83,opp,0.5129332606856888,0.6685985985985987
3,2,89b4310e,org,0.478958785533905,0.72
3,2,89b4310e,opp,0.5446736414033968,0.6574974974974974
3,2,b6b2f953,org,0.4347859919071197,0.71
3,2,b6b2f953,opp,0.574157226849366,0.6240640640640641
3,2,7bb5b0f7,org,0.658812403678894,0.49
3,2,7bb5b0f7,opp,0.692605329466773,0.5519619619619619
3,2,98bdf10d,org,0.5985238552093506,0.51
3,2,98bdf10d,opp,0.5840683897753974,0.5997097097097098
3,2,c1f7b260,org,0.6766300201416016,0.4
3,2,c1f7b260,opp,0.6655215381144045,0.5866266266266266
3,2,6b812db6,org,0.5780874490737915,0.71
3,2,6b812db6,opp,0.6239667272901869,0.603973973973974
3,2,5a8fae81,org,0.484984427690506,0.65
3,2,5a8fae81,opp,0.5403229461775886,0.6613913913913914
3,2,55f7b529,org,0.5785558819770813,0.63
3,2,55f7b529,opp,0.6773669218515849,0.5593593593593593
3,2,4d25ede0,org,0.1648738831281662,0.93
3,2,4d25ede0,opp,0.28506813512311446,0.7888788788788789
3,2,8189d341,org,0.6658444404602051,0.49
3,2,8189d341,opp,0.6709657869300804,0.5762162162162162
3,2,0c8ade22,org,0.7106815576553345,0.47
3,2,0c8ade22,opp,0.7934209450825795,0.5072472472472472
3,2,74b67f7a,org,0.7363208532333374,0.66
3,2,74b67f7a,opp,0.5769272991367527,0.6248048048048047
3,2,dbb98be7,org,0.6458998322486877,0.47
3,2,dbb98be7,opp,0.6778662655804608,0.5796696696696696
3,2,049eac31,org,0.3761491477489471,0.77
3,2,049eac31,opp,0.4734408226278093,0.6730430430430431
3,2,1279badc,org,0.7949775457382202,0.42
3,2,1279badc,opp,0.8668140020217743,0.49032032032032036
3,2,22183900,org,0.5157248973846436,0.69
3,2,22183900,opp,0.5899262651428208,0.625915915915916
3,2,ba8f3db7,org,0.6887510418891907,0.55
3,2,ba8f3db7,opp,0.729008985591961,0.5574074074074075
